user_id,created_at,company_id,language,activated_at,state
1667.0,2013-05-14T13:34:04,2.0,english,,pending
1668.0,2013-05-14T07:23:13,4072.0,indian,,pending
1669.0,2013-05-14T17:05:10,32.0,german,,pending
1670.0,2013-05-15T10:14:27,6308.0,spanish,,pending
1671.0,2013-05-15T11:01:45,12.0,english,2013-05-15T11:03:08,active
1672.0,2013-05-15T16:51:52,4060.0,german,,pending
1673.0,2013-05-15T17:18:47,6162.0,arabic,,pending
1674.0,2013-05-15T18:17:06,7421.0,spanish,,pending
1675.0,2013-05-15T08:52:11,10.0,english,,pending
1676.0,2013-05-15T15:45:29,2.0,english,,pending
1677.0,2013-05-15T12:21:07,78.0,english,2013-05-15T12:22:28,active
1678.0,2013-05-15T17:43:51,3187.0,english,2013-05-15T17:45:06,active
1679.0,2013-05-15T03:49:16,12596.0,french,,pending
1680.0,2013-05-15T15:59:03,8.0,english,,pending
1681.0,2013-05-15T09:27:25,1221.0,english,2013-05-15T09:28:56,active
1682.0,2013-05-15T11:06:11,432.0,spanish,2013-05-15T11:07:24,active
1683.0,2013-05-15T11:36:00,4962.0,indian,,pending
1684.0,2013-05-15T15:14:01,2755.0,english,,pending
1685.0,2013-05-15T07:13:06,5764.0,english,,pending
1686.0,2013-05-15T05:10:00,5844.0,english,2013-05-15T05:11:36,active
1687.0,2013-05-15T15:14:59,26.0,indian,,pending
1688.0,2013-05-15T16:23:09,5069.0,english,,pending
1689.0,2013-05-15T12:35:24,8.0,english,2013-05-15T12:36:55,active
1690.0,2013-05-15T10:08:21,11525.0,japanese,2013-05-15T10:09:46,active
1691.0,2013-05-15T11:19:43,1.0,japanese,2013-05-15T11:21:01,active
1692.0,2013-05-15T10:02:43,3434.0,russian,2013-05-15T10:04:16,active
1693.0,2013-05-16T15:06:36,5990.0,english,,pending
1694.0,2013-05-16T21:29:27,73.0,chinese,,pending
1695.0,2013-05-16T11:41:55,928.0,english,,pending
1696.0,2013-05-16T19:19:37,50.0,english,,pending
1697.0,2013-05-16T06:19:20,5.0,english,,pending
1698.0,2013-05-16T10:40:00,2265.0,indian,,pending
1699.0,2013-05-16T00:59:22,10522.0,english,2013-05-16T01:00:55,active
1700.0,2013-05-16T02:00:27,14.0,french,,pending
1701.0,2013-05-16T12:27:54,5199.0,german,2013-05-16T12:29:15,active
1702.0,2013-05-16T10:10:38,11624.0,english,2013-05-16T10:11:49,active
1703.0,2013-05-16T12:43:35,3.0,spanish,2013-05-16T12:45:05,active
1704.0,2013-05-16T23:41:44,2153.0,english,,pending
1705.0,2013-05-16T10:52:55,11400.0,german,2013-05-16T10:54:22,active
1706.0,2013-05-16T17:05:55,12468.0,english,,pending
1707.0,2013-05-16T13:51:46,6322.0,english,2013-05-16T13:53:12,active
1708.0,2013-05-16T11:54:55,1.0,english,,pending
1709.0,2013-05-16T07:26:55,3062.0,english,2013-05-16T07:28:29,active
1710.0,2013-05-16T21:00:18,1904.0,english,2013-05-16T21:02:06,active
1711.0,2013-05-16T23:18:10,1.0,english,2013-05-16T23:19:36,active
1712.0,2013-05-16T14:41:11,10303.0,french,,pending
1713.0,2013-05-16T14:02:23,8550.0,japanese,,pending
1714.0,2013-05-17T10:52:41,577.0,spanish,,pending
1715.0,2013-05-17T11:41:10,10.0,english,2013-05-17T11:42:56,active
1716.0,2013-05-17T09:44:43,6721.0,italian,,pending
1717.0,2013-05-17T13:01:05,5216.0,spanish,,pending
1718.0,2013-05-17T02:13:03,8872.0,english,,pending
1719.0,2013-05-17T23:47:16,1041.0,arabic,,pending
1720.0,2013-05-17T15:03:33,315.0,korean,2013-05-17T15:04:59,active
1721.0,2013-05-17T16:01:29,3202.0,russian,,pending
1722.0,2013-05-17T12:32:30,6.0,spanish,2013-05-17T12:33:46,active
1723.0,2013-05-17T11:01:04,11463.0,arabic,,pending
1724.0,2013-05-17T18:31:24,321.0,english,2013-05-17T18:33:10,active
1725.0,2013-05-17T02:22:38,2.0,english,2013-05-17T02:24:04,active
1726.0,2013-05-17T09:42:59,3822.0,japanese,,pending
1727.0,2013-05-17T14:29:54,7258.0,english,,pending
1728.0,2013-05-17T12:51:16,11470.0,english,,pending
1729.0,2013-05-17T11:30:24,9521.0,english,,pending
1730.0,2013-05-17T13:45:13,2.0,chinese,,pending
1731.0,2013-05-17T00:05:25,1103.0,english,,pending
1732.0,2013-05-17T05:02:13,5282.0,russian,2013-05-17T05:03:42,active
1733.0,2013-05-17T18:25:55,12.0,korean,,pending
1734.0,2013-05-17T06:42:16,57.0,english,,pending
1735.0,2013-05-18T00:39:12,9300.0,spanish,2013-05-18T00:40:42,active
1736.0,2013-05-18T15:59:31,7312.0,italian,2013-05-18T16:00:38,active
1737.0,2013-05-18T14:36:55,1.0,english,,pending
1738.0,2013-05-18T21:23:45,786.0,english,,pending
1739.0,2013-05-18T09:39:32,2.0,english,2013-05-18T09:41:08,active
1740.0,2013-05-19T01:31:53,4502.0,english,,pending
1741.0,2013-05-19T11:13:08,12972.0,french,,pending
1742.0,2013-05-19T18:44:59,1374.0,german,2013-05-19T18:46:23,active
1743.0,2013-05-19T09:58:47,5697.0,english,2013-05-19T10:00:19,active
1744.0,2013-05-19T03:34:53,12493.0,english,2013-05-19T03:36:22,active
1745.0,2013-05-19T08:42:32,240.0,english,2013-05-19T08:43:42,active
1746.0,2013-05-20T16:16:29,2.0,english,,pending
1747.0,2013-05-20T02:02:04,9367.0,english,2013-05-20T02:03:42,active
1748.0,2013-05-20T18:44:06,1440.0,french,2013-05-20T18:45:14,active
1749.0,2013-05-20T14:15:24,1287.0,english,,pending
1750.0,2013-05-20T02:01:01,12759.0,english,2013-05-20T02:02:31,active
1751.0,2013-05-20T13:37:49,5807.0,korean,,pending
1752.0,2013-05-20T10:25:41,2769.0,english,,pending
1753.0,2013-05-20T14:52:13,375.0,japanese,2013-05-20T14:53:27,active
1754.0,2013-05-20T10:06:16,4436.0,japanese,2013-05-20T10:07:46,active
1755.0,2013-05-20T11:09:28,323.0,portugese,,pending
1756.0,2013-05-20T12:43:04,12368.0,japanese,2013-05-20T12:44:38,active
1757.0,2013-05-20T14:06:59,3773.0,french,,pending
1758.0,2013-05-20T13:09:08,7566.0,english,2013-05-20T13:10:36,active
1759.0,2013-05-20T09:45:23,6837.0,chinese,,pending
1760.0,2013-05-20T11:28:38,10668.0,english,,pending
1761.0,2013-05-20T14:01:24,930.0,english,2013-05-20T14:03:04,active
1762.0,2013-05-20T09:16:25,2646.0,english,,pending
1763.0,2013-05-20T16:46:22,29.0,english,2013-05-20T16:47:53,active
1764.0,2013-05-20T13:25:53,3.0,english,,pending
1765.0,2013-05-21T14:24:59,10951.0,portugese,2013-05-21T14:26:22,active
1766.0,2013-05-21T15:35:43,1962.0,indian,2013-05-21T15:37:02,active
1767.0,2013-05-21T07:21:47,17.0,french,,pending
1768.0,2013-05-21T15:12:07,7270.0,spanish,2013-05-21T15:13:25,active
1769.0,2013-05-21T07:38:08,1863.0,spanish,,pending
1770.0,2013-05-21T15:49:12,12407.0,portugese,,pending
1771.0,2013-05-21T13:19:14,3.0,russian,2013-05-21T13:20:45,active
1772.0,2013-05-21T13:55:48,7.0,english,,pending
1773.0,2013-05-21T00:41:19,8406.0,french,,pending
1774.0,2013-05-21T13:11:14,8214.0,english,,pending
1775.0,2013-05-21T01:21:50,8869.0,spanish,,pending
1776.0,2013-05-21T15:27:50,254.0,german,,pending
1777.0,2013-05-21T14:52:49,9750.0,japanese,,pending
1778.0,2013-05-21T10:36:33,104.0,english,2013-05-21T10:38:20,active
1779.0,2013-05-21T00:18:45,7995.0,english,,pending
1780.0,2013-05-21T16:47:53,9290.0,english,2013-05-21T16:49:17,active
1781.0,2013-05-21T09:04:25,114.0,korean,,pending
1782.0,2013-05-21T19:07:18,204.0,english,2013-05-21T19:08:40,active
1783.0,2013-05-21T11:51:16,23.0,english,,pending
1784.0,2013-05-21T07:06:37,1925.0,spanish,2013-05-21T07:08:06,active
1785.0,2013-05-22T13:47:47,12.0,english,2013-05-22T13:49:01,active
1786.0,2013-05-22T12:30:05,6.0,english,,pending
1787.0,2013-05-22T16:28:40,8.0,spanish,2013-05-22T16:29:53,active
1788.0,2013-05-22T10:32:03,11164.0,arabic,,pending
1789.0,2013-05-22T07:34:44,1651.0,english,,pending
1790.0,2013-05-22T08:33:22,3445.0,english,,pending
1791.0,2013-05-22T18:28:51,4.0,english,2013-05-22T18:30:25,active
1792.0,2013-05-22T16:26:24,3312.0,spanish,2013-05-22T16:28:03,active
1793.0,2013-05-22T14:50:00,12724.0,english,,pending
1794.0,2013-05-22T01:01:47,6492.0,english,2013-05-22T01:03:04,active
1795.0,2013-05-22T02:08:16,1.0,french,,pending
1796.0,2013-05-22T10:48:18,4.0,english,,pending
1797.0,2013-05-22T11:23:18,1.0,english,,pending
1798.0,2013-05-22T10:09:36,8253.0,english,,pending
1799.0,2013-05-22T14:10:13,1093.0,french,,pending
1800.0,2013-05-22T17:56:03,10.0,english,,pending
1801.0,2013-05-22T13:35:56,3886.0,english,,pending
1802.0,2013-05-22T11:46:20,1.0,english,,pending
1803.0,2013-05-23T17:10:19,9683.0,english,,pending
1804.0,2013-05-23T15:18:47,8.0,spanish,,pending
1805.0,2013-05-23T20:58:40,30.0,japanese,2013-05-23T21:00:12,active
1806.0,2013-05-23T18:22:48,12570.0,english,,pending
1807.0,2013-05-23T09:16:54,11138.0,english,2013-05-23T09:18:25,active
1808.0,2013-05-23T08:37:15,6481.0,english,,pending
1809.0,2013-05-23T18:34:39,1.0,french,,pending
1810.0,2013-05-23T13:05:03,6102.0,english,,pending
1811.0,2013-05-23T15:53:04,1212.0,japanese,,pending
1812.0,2013-05-23T17:53:46,9969.0,japanese,2013-05-23T17:55:09,active
1813.0,2013-05-23T12:27:54,4.0,german,,pending
1814.0,2013-05-23T13:10:55,2416.0,arabic,2013-05-23T13:12:30,active
1815.0,2013-05-23T11:35:44,57.0,english,2013-05-23T11:36:58,active
1816.0,2013-05-23T09:58:22,1.0,english,,pending
1817.0,2013-05-23T03:55:56,7085.0,english,,pending
1818.0,2013-05-23T16:22:22,7985.0,english,2013-05-23T16:23:40,active
1819.0,2013-05-23T14:42:26,65.0,portugese,,pending
1820.0,2013-05-23T11:57:12,4794.0,french,2013-05-23T11:58:42,active
1821.0,2013-05-23T18:45:36,29.0,english,,pending
1822.0,2013-05-23T01:44:36,1920.0,english,2013-05-23T01:45:56,active
1823.0,2013-05-23T10:05:01,1312.0,english,2013-05-23T10:06:48,active
1824.0,2013-05-24T11:23:15,5873.0,english,,pending
1825.0,2013-05-24T17:39:54,2.0,english,2013-05-24T17:41:03,active
1826.0,2013-05-24T23:57:06,9777.0,japanese,,pending
1827.0,2013-05-24T11:36:26,5545.0,english,,pending
1828.0,2013-05-24T12:09:47,43.0,english,2013-05-24T12:11:26,active
1829.0,2013-05-24T15:00:50,5.0,korean,2013-05-24T15:02:02,active
1830.0,2013-05-24T20:01:07,5130.0,english,2013-05-24T20:02:25,active
1831.0,2013-05-24T12:55:03,5772.0,japanese,,pending
1832.0,2013-05-24T18:37:36,3436.0,indian,,pending
1833.0,2013-05-24T18:14:13,5492.0,japanese,2013-05-24T18:15:51,active
1834.0,2013-05-24T09:15:31,2690.0,spanish,,pending
1835.0,2013-05-24T17:15:54,2448.0,arabic,2013-05-24T17:17:43,active
1836.0,2013-05-24T12:48:29,5023.0,spanish,2013-05-24T12:49:46,active
1837.0,2013-05-24T18:53:03,445.0,arabic,2013-05-24T18:54:28,active
1838.0,2013-05-24T10:04:28,5942.0,arabic,,pending
1839.0,2013-05-24T11:35:38,1302.0,english,2013-05-24T11:37:01,active
1840.0,2013-05-24T07:20:29,9101.0,italian,,pending
1841.0,2013-05-24T11:30:38,11603.0,spanish,,pending
1842.0,2013-05-24T23:49:11,7473.0,japanese,2013-05-24T23:50:42,active
1843.0,2013-05-24T10:56:40,1.0,english,2013-05-24T10:57:59,active
1844.0,2013-05-24T09:48:12,6982.0,english,,pending
1845.0,2013-05-24T15:20:02,10061.0,english,,pending
1846.0,2013-05-25T23:09:54,8007.0,arabic,2013-05-25T23:11:22,active
1847.0,2013-05-25T17:53:27,3884.0,english,,pending
1848.0,2013-05-25T11:59:17,470.0,english,2013-05-25T12:00:25,active
1849.0,2013-05-25T09:58:09,1838.0,english,2013-05-25T09:59:26,active
1850.0,2013-05-25T09:19:16,96.0,english,2013-05-25T09:20:39,active
1851.0,2013-05-26T14:10:36,4.0,english,,pending
1852.0,2013-05-26T03:13:32,62.0,english,,pending
1853.0,2013-05-26T19:44:30,27.0,german,2013-05-26T19:46:05,active
1854.0,2013-05-26T03:29:52,6250.0,english,2013-05-26T03:31:25,active
1855.0,2013-05-26T18:14:42,9606.0,english,2013-05-26T18:16:20,active
1856.0,2013-05-26T09:19:53,7299.0,english,,pending
1857.0,2013-05-27T12:15:25,9270.0,english,2013-05-27T12:17:00,active
1858.0,2013-05-27T17:47:57,1626.0,english,2013-05-27T17:49:20,active
1859.0,2013-05-27T18:09:18,1897.0,arabic,,pending
1860.0,2013-05-27T15:10:05,11185.0,english,,pending
1861.0,2013-05-27T18:50:49,8169.0,english,2013-05-27T18:52:33,active
1862.0,2013-05-27T20:52:55,11789.0,spanish,2013-05-27T20:54:34,active
1863.0,2013-05-27T10:38:15,4541.0,english,2013-05-27T10:39:37,active
1864.0,2013-05-27T09:36:09,19.0,french,2013-05-27T09:37:38,active
1865.0,2013-05-27T09:02:02,12992.0,english,2013-05-27T09:03:27,active
1866.0,2013-05-27T12:09:20,4.0,german,,pending
1867.0,2013-05-27T14:28:27,415.0,english,2013-05-27T14:29:51,active
1868.0,2013-05-27T10:50:01,4143.0,korean,2013-05-27T10:51:35,active
1869.0,2013-05-27T10:02:40,2667.0,english,,pending
1870.0,2013-05-27T08:46:15,11124.0,english,2013-05-27T08:47:44,active
1871.0,2013-05-27T11:09:43,8297.0,arabic,,pending
1872.0,2013-05-27T09:41:31,12683.0,japanese,,pending
1873.0,2013-05-27T14:43:08,11809.0,spanish,2013-05-27T14:44:57,active
1874.0,2013-05-27T03:59:31,1144.0,english,2013-05-27T04:01:05,active
1875.0,2013-05-28T13:37:47,250.0,english,,pending
1876.0,2013-05-28T14:42:46,10443.0,arabic,,pending
1877.0,2013-05-28T02:20:25,3.0,english,2013-05-28T02:22:11,active
1878.0,2013-05-28T16:28:52,55.0,german,2013-05-28T16:29:59,active
1879.0,2013-05-28T19:49:25,10641.0,english,,pending
1880.0,2013-05-28T08:22:28,8495.0,japanese,2013-05-28T08:24:01,active
1881.0,2013-05-28T16:21:54,2.0,english,2013-05-28T16:23:26,active
1882.0,2013-05-28T12:28:47,50.0,french,2013-05-28T12:30:23,active
1883.0,2013-05-28T15:13:05,261.0,german,2013-05-28T15:14:28,active
1884.0,2013-05-28T13:51:28,5.0,french,,pending
1885.0,2013-05-28T12:53:49,2576.0,english,,pending
1886.0,2013-05-28T08:33:47,190.0,english,2013-05-28T08:35:37,active
1887.0,2013-05-28T15:28:15,6612.0,english,2013-05-28T15:29:28,active
1888.0,2013-05-28T14:27:36,1718.0,english,2013-05-28T14:28:57,active
1889.0,2013-05-28T09:25:06,2363.0,english,2013-05-28T09:26:36,active
1890.0,2013-05-28T12:23:43,11464.0,french,,pending
1891.0,2013-05-28T13:29:18,4194.0,english,,pending
1892.0,2013-05-28T09:31:39,12384.0,english,,pending
1893.0,2013-05-28T16:02:59,663.0,english,2013-05-28T16:04:31,active
1894.0,2013-05-28T12:17:31,6.0,english,,pending
1895.0,2013-05-28T17:33:39,11041.0,german,,pending
1896.0,2013-05-28T15:04:52,843.0,english,,pending
1897.0,2013-05-28T08:00:27,4298.0,english,,pending
1898.0,2013-05-28T11:39:46,2809.0,portugese,,pending
1899.0,2013-05-28T15:30:39,12206.0,arabic,,pending
1900.0,2013-05-29T19:52:46,5814.0,spanish,2013-05-29T19:54:11,active
1901.0,2013-05-29T17:44:06,8.0,indian,,pending
1902.0,2013-05-29T13:12:39,913.0,italian,,pending
1903.0,2013-05-29T13:15:14,4.0,english,2013-05-29T13:16:27,active
1904.0,2013-05-29T03:24:09,8722.0,french,2013-05-29T03:25:31,active
1905.0,2013-05-29T07:33:04,112.0,english,2013-05-29T07:34:40,active
1906.0,2013-05-29T03:30:57,2215.0,spanish,,pending
1907.0,2013-05-29T18:46:25,2.0,french,,pending
1908.0,2013-05-29T17:17:21,10765.0,spanish,2013-05-29T17:18:51,active
1909.0,2013-05-29T12:40:30,5473.0,english,2013-05-29T12:42:18,active
1910.0,2013-05-29T10:32:16,10.0,french,2013-05-29T10:34:10,active
1911.0,2013-05-29T11:10:40,1.0,arabic,,pending
1912.0,2013-05-29T13:10:52,4760.0,korean,,pending
1913.0,2013-05-29T14:37:13,12073.0,english,2013-05-29T14:38:41,active
1914.0,2013-05-29T13:51:59,245.0,spanish,2013-05-29T13:53:38,active
1915.0,2013-05-29T08:53:31,11241.0,spanish,,pending
1916.0,2013-05-29T03:44:47,87.0,english,,pending
1917.0,2013-05-29T09:31:10,11222.0,english,2013-05-29T09:32:53,active
1918.0,2013-05-30T02:08:26,1081.0,japanese,,pending
1919.0,2013-05-30T16:59:37,9602.0,german,,pending
1920.0,2013-05-30T07:37:23,2.0,japanese,,pending
1921.0,2013-05-30T13:58:42,376.0,spanish,2013-05-30T14:00:17,active
1922.0,2013-05-30T18:26:20,10462.0,japanese,,pending
1923.0,2013-05-30T02:51:54,10.0,english,,pending
1924.0,2013-05-30T15:29:27,8001.0,chinese,,pending
1925.0,2013-05-30T15:22:03,7544.0,french,2013-05-30T15:23:43,active
1926.0,2013-05-30T12:14:10,1704.0,english,2013-05-30T12:15:30,active
1927.0,2013-05-30T11:56:26,3.0,english,,pending
1928.0,2013-05-30T00:04:23,2.0,french,2013-05-30T00:05:48,active
1929.0,2013-05-30T14:59:45,3939.0,spanish,2013-05-30T15:01:06,active
1930.0,2013-05-30T14:11:09,239.0,french,2013-05-30T14:12:28,active
1931.0,2013-05-30T15:13:24,3995.0,english,2013-05-30T15:14:47,active
1932.0,2013-05-30T11:03:31,3915.0,english,2013-05-30T11:04:51,active
1933.0,2013-05-30T16:39:23,12519.0,english,,pending
1934.0,2013-05-30T19:03:26,286.0,french,,pending
1935.0,2013-05-30T13:12:39,12356.0,spanish,,pending
1936.0,2013-05-30T17:34:58,2653.0,english,,pending
1937.0,2013-05-30T10:31:26,2.0,english,,pending
1938.0,2013-05-30T19:15:30,1457.0,german,,pending
1939.0,2013-05-30T17:38:21,11007.0,english,,pending
1940.0,2013-05-31T18:08:12,2564.0,spanish,,pending
1941.0,2013-05-31T02:48:45,1016.0,portugese,,pending
1942.0,2013-05-31T15:50:45,2175.0,russian,,pending
1943.0,2013-05-31T13:22:52,9248.0,english,,pending
1944.0,2013-05-31T16:19:28,10771.0,english,2013-05-31T16:21:10,active
1945.0,2013-05-31T13:21:35,3550.0,english,2013-05-31T13:23:09,active
1946.0,2013-05-31T05:34:45,4221.0,english,,pending
1947.0,2013-05-31T15:24:33,558.0,english,,pending
1948.0,2013-05-31T18:56:09,1.0,french,,pending
1949.0,2013-05-31T15:02:29,11712.0,japanese,2013-05-31T15:03:50,active
1950.0,2013-05-31T00:41:53,12739.0,english,2013-05-31T00:43:21,active
1951.0,2013-05-31T02:25:32,10750.0,english,2013-05-31T02:27:09,active
1952.0,2013-05-31T14:04:46,34.0,russian,,pending
1953.0,2013-05-31T08:03:29,11845.0,french,2013-05-31T08:04:56,active
1954.0,2013-05-31T17:15:11,4727.0,spanish,,pending
1955.0,2013-05-31T12:28:31,4546.0,french,2013-05-31T12:30:08,active
1956.0,2013-05-31T17:28:19,6789.0,spanish,,pending
1957.0,2013-05-31T07:38:00,2.0,french,2013-05-31T07:39:33,active
1958.0,2013-05-31T11:24:58,6147.0,english,2013-05-31T11:26:40,active
1959.0,2013-05-31T17:46:03,4103.0,english,2013-05-31T17:47:27,active
1960.0,2013-05-31T15:32:49,9.0,english,2013-05-31T15:34:16,active
1961.0,2013-05-31T10:55:31,2322.0,english,,pending
1962.0,2013-06-01T07:36:10,1.0,english,,pending
1963.0,2013-06-01T15:16:50,413.0,french,2013-06-01T15:18:11,active
1964.0,2013-06-01T11:54:12,7.0,chinese,,pending
1965.0,2013-06-01T11:58:01,9738.0,german,,pending
1966.0,2013-06-01T16:21:22,2.0,english,,pending
1967.0,2013-06-01T07:38:03,1.0,french,2013-06-01T07:39:24,active
1968.0,2013-06-02T13:46:24,5927.0,german,2013-06-02T13:47:49,active
1969.0,2013-06-02T07:34:55,3.0,spanish,,pending
1970.0,2013-06-02T11:32:30,3835.0,russian,,pending
1971.0,2013-06-02T17:00:16,1.0,spanish,,pending
1972.0,2013-06-02T17:03:41,5385.0,english,,pending
1973.0,2013-06-03T13:23:58,1587.0,english,,pending
1974.0,2013-06-03T12:06:31,14.0,english,,pending
1975.0,2013-06-03T15:39:18,1773.0,spanish,2013-06-03T15:40:39,active
1976.0,2013-06-03T07:17:11,11868.0,japanese,2013-06-03T07:18:55,active
1977.0,2013-06-03T08:44:29,1.0,french,2013-06-03T08:46:08,active
1978.0,2013-06-03T16:03:51,9024.0,russian,,pending
1979.0,2013-06-03T13:00:25,1.0,spanish,2013-06-03T13:01:45,active
1980.0,2013-06-03T15:55:38,6695.0,english,,pending
1981.0,2013-06-03T13:23:48,10764.0,german,2013-06-03T13:25:43,active
1982.0,2013-06-03T09:54:19,7686.0,english,,pending
1983.0,2013-06-03T12:36:20,7.0,english,,pending
1984.0,2013-06-03T10:44:18,3583.0,portugese,,pending
1985.0,2013-06-03T13:50:13,2.0,chinese,,pending
1986.0,2013-06-03T07:48:41,5034.0,italian,2013-06-03T07:50:05,active
1987.0,2013-06-03T15:59:18,1327.0,french,,pending
1988.0,2013-06-03T13:43:10,624.0,english,,pending
1989.0,2013-06-03T17:31:37,6609.0,russian,,pending
1990.0,2013-06-04T14:25:25,9201.0,english,,pending
1991.0,2013-06-04T00:21:04,9903.0,english,,pending
1992.0,2013-06-04T18:54:43,154.0,german,,pending
1993.0,2013-06-04T10:12:18,2787.0,french,,pending
1994.0,2013-06-04T13:10:04,4626.0,english,,pending
1995.0,2013-06-04T14:07:27,6073.0,english,2013-06-04T14:08:50,active
1996.0,2013-06-04T11:04:27,10437.0,german,,pending
1997.0,2013-06-04T15:51:50,10947.0,portugese,,pending
1998.0,2013-06-04T12:50:01,3.0,spanish,2013-06-04T12:51:35,active
1999.0,2013-06-04T09:39:33,1368.0,german,,pending
2000.0,2013-06-04T20:17:21,10707.0,portugese,2013-06-04T20:18:54,active
2001.0,2013-06-04T16:32:35,12295.0,spanish,2013-06-04T16:34:11,active
2002.0,2013-06-04T21:24:31,750.0,english,,pending
2003.0,2013-06-04T07:18:26,11949.0,russian,,pending
2004.0,2013-06-04T09:39:14,1349.0,english,,pending
2005.0,2013-06-04T06:52:47,12948.0,spanish,,pending
2006.0,2013-06-04T18:57:38,6590.0,spanish,,pending
2007.0,2013-06-04T08:10:25,12074.0,spanish,2013-06-04T08:11:39,active
2008.0,2013-06-04T13:37:54,10397.0,english,,pending
2009.0,2013-06-04T07:42:47,1835.0,english,,pending
2010.0,2013-06-04T10:51:38,8582.0,english,,pending
2011.0,2013-06-05T10:14:58,11282.0,german,,pending
2012.0,2013-06-05T08:59:11,4877.0,english,2013-06-05T09:00:31,active
2013.0,2013-06-05T07:11:45,1.0,french,2013-06-05T07:13:11,active
2014.0,2013-06-05T12:09:19,9885.0,french,,pending
2015.0,2013-06-05T11:04:55,11696.0,english,,pending
2016.0,2013-06-05T17:44:40,1.0,english,,pending
2017.0,2013-06-05T18:21:22,9211.0,italian,2013-06-05T18:22:44,active
2018.0,2013-06-05T16:57:10,38.0,english,2013-06-05T16:58:19,active
2019.0,2013-06-05T08:21:38,2002.0,japanese,2013-06-05T08:22:59,active
2020.0,2013-06-05T11:41:07,2997.0,english,,pending
2021.0,2013-06-05T15:00:56,1947.0,spanish,2013-06-05T15:02:39,active
2022.0,2013-06-05T04:23:20,2943.0,english,2013-06-05T04:24:46,active
2023.0,2013-06-05T05:12:59,93.0,english,,pending
2024.0,2013-06-05T15:50:11,8012.0,indian,2013-06-05T15:51:33,active
2025.0,2013-06-05T18:45:33,4.0,french,2013-06-05T18:47:14,active
2026.0,2013-06-05T00:21:54,411.0,english,,pending
2027.0,2013-06-05T10:12:35,4.0,english,,pending
2028.0,2013-06-05T09:36:54,184.0,english,2013-06-05T09:38:25,active
2029.0,2013-06-05T15:10:34,11879.0,spanish,,pending
2030.0,2013-06-05T17:36:38,11278.0,japanese,2013-06-05T17:38:15,active
2031.0,2013-06-06T14:37:29,7839.0,english,2013-06-06T14:39:08,active
